order_id,date,country,product_category,order_value,quantity,customer_type,payment_method,shipping_cost,delivery_days
2800,2025-03-31 17:44:21.717913,France,Sunglasses,102.25,2,Returning,PayPal,24.6,4
2801,2025-04-01 17:44:21.717913,France,Prescription Glasses,92.85,1,New,Credit Card,19.13,13
2802,2025-04-01 17:44:21.717913,Japan,Contact Lenses,67.03,2,New,Credit Card,14.61,3
2803,2025-04-01 17:44:21.717913,Australia,Reading Glasses,51.27,1,New,PayPal,12.09,5
2804,2025-04-01 17:44:21.717913,UK,Prescription Glasses,170.48,3,Returning,Credit Card,11.69,13
2805,2025-04-01 17:44:21.717913,France,Prescription Glasses,175.97,1,New,Credit Card,24.22,10
2806,2025-04-01 17:44:21.717913,Japan,Safety Glasses,67.04,1,Returning,PayPal,5.17,14
2807,2025-04-01 17:44:21.717913,US,Prescription Glasses,277.17,1,Returning,PayPal,24.32,11
2808,2025-04-01 17:44:21.717913,France,Contact Lenses,35.14,1,Returning,Credit Card,16.97,10
2809,2025-04-01 17:44:21.717913,Germany,Safety Glasses,93.52,2,New,Credit Card,16.78,8
2810,2025-04-01 17:44:21.717913,Germany,Safety Glasses,74.25,1,Returning,Bank Transfer,14.28,4
2811,2025-04-01 17:44:21.717913,Canada,Sunglasses,128.46,2,New,PayPal,8.02,4
2812,2025-04-01 17:44:21.717913,US,Prescription Glasses,269.26,1,New,PayPal,18.07,9
2813,2025-04-01 17:44:21.717913,UK,Reading Glasses,49.65,1,New,PayPal,21.89,14
2814,2025-04-01 17:44:21.717913,France,Sunglasses,84.53,3,New,Bank Transfer,18.34,14
2815,2025-04-01 17:44:21.717913,Australia,Prescription Glasses,284.38,1,New,Credit Card,23.72,6
2816,2025-04-01 17:44:21.717913,Japan,Prescription Glasses,251.92,1,New,Credit Card,12.37,8
2817,2025-04-01 17:44:21.717913,Australia,Prescription Glasses,173.46,2,New,Credit Card,23.2,9
2818,2025-04-01 17:44:21.717913,France,Contact Lenses,63.55,1,Returning,Bank Transfer,16.64,4
2819,2025-04-01 17:44:21.717913,US,Safety Glasses,89.13,2,New,Bank Transfer,11.5,7
2820,2025-04-01 17:44:21.717913,UK,Safety Glasses,89.38,1,Returning,Credit Card,17.88,5
2821,2025-04-01 17:44:21.717913,Australia,Prescription Glasses,194.78,1,New,Credit Card,13.1,8
2822,2025-04-01 17:44:21.717913,US,Reading Glasses,28.27,2,Returning,Credit Card,6.92,9
2823,2025-04-01 17:44:21.717913,Canada,Reading Glasses,26.18,1,New,PayPal,21.15,6
2824,2025-04-01 17:44:21.717913,Japan,Reading Glasses,47.06,1,New,PayPal,9.65,5
2825,2025-04-01 17:44:21.717913,UK,Sunglasses,113.75,2,New,PayPal,8.56,11
2826,2025-04-01 17:44:21.717913,US,Reading Glasses,52.2,1,New,Credit Card,11.83,14
2827,2025-04-01 17:44:21.717913,Germany,Safety Glasses,55.54,1,Returning,Credit Card,16.26,12
2828,2025-04-01 17:44:21.717913,Germany,Reading Glasses,47.8,1,Returning,PayPal,12.68,8
2829,2025-04-01 17:44:21.717913,Japan,Safety Glasses,77.26,1,New,Credit Card,12.47,4
2830,2025-04-01 17:44:21.717913,Japan,Reading Glasses,61.63,1,New,PayPal,24.9,9
2831,2025-04-01 17:44:21.717913,UK,Contact Lenses,43.57,1,New,PayPal,20.94,10
2832,2025-04-01 17:44:21.717913,Australia,Contact Lenses,59.17,1,New,Credit Card,15.98,4
2833,2025-04-01 17:44:21.717913,UK,Safety Glasses,103.22,1,New,Bank Transfer,10.23,6
2834,2025-04-01 17:44:21.717913,Canada,Contact Lenses,69.76,1,New,PayPal,13.47,5
2835,2025-04-01 17:44:21.717913,Germany,Reading Glasses,38.16,2,Returning,PayPal,14.13,7
2836,2025-04-01 17:44:21.717913,Canada,Prescription Glasses,195.74,2,New,Credit Card,8.35,5
2837,2025-04-01 17:44:21.717913,US,Safety Glasses,90.26,1,Returning,Credit Card,12.2,7
2838,2025-04-01 17:44:21.717913,Australia,Prescription Glasses,148.67,1,New,Credit Card,9.7,13
2839,2025-04-01 17:44:21.717913,France,Sunglasses,66.98,2,New,PayPal,12.76,12
2840,2025-04-01 17:44:21.717913,Japan,Contact Lenses,68.38,1,Returning,Bank Transfer,21.88,9
2841,2025-04-01 17:44:21.717913,Japan,Prescription Glasses,299.77,1,New,Credit Card,11.99,7
2842,2025-04-01 17:44:21.717913,UK,Sunglasses,140.02,2,New,PayPal,15.79,7
2843,2025-04-01 17:44:21.717913,US,Sunglasses,198.32,1,New,Credit Card,11.72,8
2844,2025-04-01 17:44:21.717913,Germany,Prescription Glasses,237.83,1,New,Credit Card,20.05,7
2845,2025-04-01 17:44:21.717913,Japan,Reading Glasses,57.02,2,New,Credit Card,12.2,4
2846,2025-04-02 17:44:21.717913,UK,Contact Lenses,62.64,1,Returning,Credit Card,13.05,9
2847,2025-04-02 17:44:21.717913,France,Prescription Glasses,226.24,1,New,Credit Card,14.56,3
2848,2025-04-02 17:44:21.717913,France,Safety Glasses,102.93,1,Returning,Credit Card,16.26,10
2849,2025-04-02 17:44:21.717913,UK,Prescription Glasses,107.05,1,Returning,Credit Card,13.2,6
2850,2025-04-02 17:44:21.717913,Germany,Contact Lenses,40.6,1,Returning,Credit Card,18.23,3
2851,2025-04-02 17:44:21.717913,Germany,Prescription Glasses,171.93,2,New,Credit Card,12.92,7
2852,2025-04-02 17:44:21.717913,Japan,Safety Glasses,127.73,1,New,PayPal,19.3,14
2853,2025-04-02 17:44:21.717913,France,Safety Glasses,98.7,1,New,Credit Card,12.89,3
2854,2025-04-02 17:44:21.717913,Australia,Safety Glasses,83.23,1,Returning,Credit Card,23.3,3
2855,2025-04-02 17:44:21.717913,France,Reading Glasses,23.84,1,New,Credit Card,9.71,10
2856,2025-04-02 17:44:21.717913,Australia,Contact Lenses,75.2,1,Returning,Credit Card,12.82,10
2857,2025-04-02 17:44:21.717913,Germany,Sunglasses,53.62,2,New,Credit Card,5.13,12
2858,2025-04-02 17:44:21.717913,Canada,Safety Glasses,107.26,1,New,Credit Card,24.57,14
2859,2025-04-02 17:44:21.717913,Australia,Reading Glasses,33.61,3,Returning,Credit Card,15.33,12
2860,2025-04-02 17:44:21.717913,Canada,Contact Lenses,32.86,1,Returning,PayPal,17.46,7
2861,2025-04-02 17:44:21.717913,Germany,Sunglasses,136.24,1,Returning,Credit Card,16.75,12
2862,2025-04-02 17:44:21.717913,France,Sunglasses,126.77,1,New,Credit Card,5.22,9
2863,2025-04-02 17:44:21.717913,Australia,Reading Glasses,29.85,1,New,Credit Card,9.47,4
2864,2025-04-02 17:44:21.717913,US,Prescription Glasses,149.17,2,New,PayPal,14.69,14
2865,2025-04-02 17:44:21.717913,Australia,Prescription Glasses,147.69,1,Returning,PayPal,24.49,4
2866,2025-04-02 17:44:21.717913,Germany,Safety Glasses,74.93,1,Returning,PayPal,17.42,7
2867,2025-04-02 17:44:21.717913,US,Contact Lenses,62.64,2,New,Credit Card,22.05,13
2868,2025-04-02 17:44:21.717913,Germany,Contact Lenses,36.82,1,New,Credit Card,23.35,6
2869,2025-04-02 17:44:21.717913,Australia,Reading Glasses,23.64,1,New,PayPal,14.27,6
2870,2025-04-02 17:44:21.717913,Germany,Contact Lenses,56.92,1,New,Credit Card,22.16,5
2871,2025-04-02 17:44:21.717913,US,Prescription Glasses,107.61,1,New,Credit Card,7.9,3
2872,2025-04-02 17:44:21.717913,France,Prescription Glasses,242.23,2,Returning,Credit Card,16.32,3
2873,2025-04-02 17:44:21.717913,UK,Prescription Glasses,172.62,1,Returning,Credit Card,11.08,3
2874,2025-04-02 17:44:21.717913,Germany,Safety Glasses,77.35,1,Returning,Credit Card,15.1,9
2875,2025-04-02 17:44:21.717913,Germany,Reading Glasses,50.18,2,New,Credit Card,12.5,3
2876,2025-04-02 17:44:21.717913,US,Safety Glasses,92.63,1,Returning,Credit Card,8.05,9
2877,2025-04-02 17:44:21.717913,UK,Prescription Glasses,177.61,1,Returning,Credit Card,24.74,5
2878,2025-04-02 17:44:21.717913,France,Contact Lenses,46.78,3,Returning,Credit Card,21.74,6
2879,2025-04-02 17:44:21.717913,Australia,Safety Glasses,67.77,1,New,Credit Card,18.19,7
2880,2025-04-02 17:44:21.717913,Japan,Contact Lenses,63.29,1,New,Credit Card,17.28,11
2881,2025-04-02 17:44:21.717913,Germany,Safety Glasses,60.62,2,New,PayPal,13.78,12
2882,2025-04-02 17:44:21.717913,US,Sunglasses,180.87,1,New,Credit Card,6.15,14
2883,2025-04-02 17:44:21.717913,Germany,Sunglasses,117.75,1,New,Bank Transfer,11.12,7
2884,2025-04-02 17:44:21.717913,Australia,Reading Glasses,45.28,1,New,Credit Card,24.08,7
2885,2025-04-02 17:44:21.717913,Australia,Safety Glasses,64.8,2,Returning,PayPal,24.87,12
2886,2025-04-02 17:44:21.717913,Canada,Reading Glasses,53.28,2,New,Credit Card,23.71,3
2887,2025-04-02 17:44:21.717913,US,Contact Lenses,77.24,1,Returning,PayPal,10.17,7
2888,2025-04-03 17:44:21.717913,Japan,Reading Glasses,33.84,1,Returning,Credit Card,8.28,14
2889,2025-04-03 17:44:21.717913,UK,Sunglasses,64.09,3,New,PayPal,11.81,14
2890,2025-04-03 17:44:21.717913,Japan,Contact Lenses,86.79,1,Returning,Credit Card,16.99,12
2891,2025-04-03 17:44:21.717913,Germany,Safety Glasses,48.71,1,New,Credit Card,13.79,14
2892,2025-04-03 17:44:21.717913,Australia,Contact Lenses,42.28,1,New,PayPal,5.7,3
2893,2025-04-03 17:44:21.717913,Japan,Contact Lenses,34.8,1,Returning,Credit Card,8.54,3
2894,2025-04-03 17:44:21.717913,Australia,Safety Glasses,46.47,1,New,Credit Card,22.3,4
2895,2025-04-03 17:44:21.717913,Australia,Prescription Glasses,124.45,1,Returning,Credit Card,18.27,7
2896,2025-04-03 17:44:21.717913,UK,Safety Glasses,64.83,1,New,Credit Card,22.16,13
2897,2025-04-03 17:44:21.717913,Australia,Reading Glasses,39.29,1,New,Credit Card,14.29,3
2898,2025-04-03 17:44:21.717913,Australia,Safety Glasses,60.6,1,Returning,Credit Card,13.59,6
2899,2025-04-03 17:44:21.717913,UK,Sunglasses,123.22,1,New,Credit Card,24.42,7
2900,2025-04-03 17:44:21.717913,Germany,Contact Lenses,65.25,2,New,Credit Card,14.53,12
2901,2025-04-03 17:44:21.717913,Canada,Safety Glasses,88.57,1,New,PayPal,17.21,12
2902,2025-04-03 17:44:21.717913,Canada,Prescription Glasses,169.54,1,New,Credit Card,7.99,8
2903,2025-04-03 17:44:21.717913,Japan,Contact Lenses,60.84,1,New,PayPal,21.41,8
2904,2025-04-03 17:44:21.717913,UK,Contact Lenses,48.21,1,Returning,Credit Card,16.55,9
2905,2025-04-03 17:44:21.717913,Canada,Prescription Glasses,232.27,1,New,Credit Card,5.57,6
2906,2025-04-03 17:44:21.717913,Canada,Reading Glasses,41.51,1,Returning,Credit Card,17.13,14
2907,2025-04-03 17:44:21.717913,US,Contact Lenses,72.67,1,New,PayPal,19.3,11
2908,2025-04-03 17:44:21.717913,Australia,Contact Lenses,64.75,1,Returning,Credit Card,18.16,11
2909,2025-04-03 17:44:21.717913,US,Reading Glasses,28.28,2,Returning,Credit Card,21.7,4
2910,2025-04-03 17:44:21.717913,Germany,Reading Glasses,44.01,1,Returning,Credit Card,8.33,8
2911,2025-04-03 17:44:21.717913,Australia,Reading Glasses,22.88,1,Returning,PayPal,20.22,8
2912,2025-04-03 17:44:21.717913,Australia,Sunglasses,180.16,1,New,Credit Card,5.19,8
2913,2025-04-03 17:44:21.717913,France,Sunglasses,45.67,1,New,Credit Card,17.07,6
2914,2025-04-03 17:44:21.717913,Germany,Contact Lenses,55.14,1,New,Credit Card,24.05,8
2915,2025-04-03 17:44:21.717913,US,Contact Lenses,79.4,2,New,Bank Transfer,23.84,12
2916,2025-04-03 17:44:21.717913,Canada,Reading Glasses,30.2,2,Returning,PayPal,20.55,5
2917,2025-04-03 17:44:21.717913,Australia,Reading Glasses,35.34,1,New,Credit Card,20.67,5
2918,2025-04-03 17:44:21.717913,UK,Safety Glasses,69.11,1,New,Bank Transfer,6.87,8
2919,2025-04-03 17:44:21.717913,Canada,Contact Lenses,54.22,1,New,Credit Card,5.77,8
2920,2025-04-03 17:44:21.717913,Germany,Sunglasses,123.52,1,Returning,Credit Card,17.49,13
2921,2025-04-03 17:44:21.717913,Canada,Reading Glasses,18.85,1,New,PayPal,5.89,13
2922,2025-04-03 17:44:21.717913,UK,Contact Lenses,63.51,2,Returning,Credit Card,16.52,3
2923,2025-04-03 17:44:21.717913,Japan,Prescription Glasses,257.97,1,Returning,Credit Card,10.77,11
2924,2025-04-03 17:44:21.717913,Germany,Reading Glasses,26.81,1,Returning,Credit Card,11.8,14
2925,2025-04-03 17:44:21.717913,Japan,Sunglasses,103.58,1,New,Credit Card,16.01,11
2926,2025-04-03 17:44:21.717913,UK,Prescription Glasses,266.88,2,Returning,PayPal,8.47,12
2927,2025-04-03 17:44:21.717913,Australia,Reading Glasses,32.16,1,Returning,Credit Card,17.65,3
2928,2025-04-03 17:44:21.717913,France,Safety Glasses,92.34,2,Returning,Credit Card,5.3,5
2929,2025-04-03 17:44:21.717913,Germany,Contact Lenses,30.86,1,New,PayPal,5.51,5
2930,2025-04-03 17:44:21.717913,Japan,Reading Glasses,62.08,2,New,PayPal,21.26,11
2931,2025-04-03 17:44:21.717913,Australia,Reading Glasses,34.72,1,New,PayPal,17.71,3
2932,2025-04-03 17:44:21.717913,US,Reading Glasses,24.73,2,New,Credit Card,11.7,13
2933,2025-04-03 17:44:21.717913,US,Sunglasses,107.26,1,Returning,Bank Transfer,20.18,10
2934,2025-04-03 17:44:21.717913,UK,Sunglasses,161.59,1,Returning,Credit Card,15.99,11
2935,2025-04-03 17:44:21.717913,Australia,Sunglasses,76.91,3,Returning,Credit Card,7.95,9
2936,2025-04-03 17:44:21.717913,UK,Contact Lenses,32.31,2,Returning,Credit Card,12.75,6
2937,2025-04-03 17:44:21.717913,UK,Sunglasses,156.87,1,New,Credit Card,14.09,6
2938,2025-04-03 17:44:21.717913,Australia,Prescription Glasses,99.69,1,Returning,Credit Card,24.68,12
2939,2025-04-03 17:44:21.717913,France,Sunglasses,124.53,1,New,Credit Card,21.5,6
2940,2025-04-03 17:44:21.717913,Australia,Contact Lenses,44.83,1,New,Credit Card,14.5,5
2941,2025-04-03 17:44:21.717913,Japan,Contact Lenses,44.24,1,Returning,PayPal,5.83,14
2942,2025-04-03 17:44:21.717913,Germany,Sunglasses,114.08,2,New,Credit Card,24.87,3
2943,2025-04-03 17:44:21.717913,Canada,Prescription Glasses,185.55,1,New,Credit Card,6.22,14
2944,2025-04-03 17:44:21.717913,Canada,Prescription Glasses,190.56,1,Returning,Credit Card,10.71,10
2945,2025-04-04 17:44:21.717913,Australia,Contact Lenses,69.42,1,Returning,Credit Card,22.84,9
2946,2025-04-04 17:44:21.717913,Canada,Sunglasses,147.54,1,Returning,Credit Card,12.27,9
2947,2025-04-04 17:44:21.717913,UK,Reading Glasses,25.22,1,Returning,Credit Card,19.84,11
2948,2025-04-04 17:44:21.717913,Germany,Contact Lenses,45.68,1,New,Bank Transfer,9.62,11
2949,2025-04-04 17:44:21.717913,Australia,Sunglasses,94.05,1,Returning,Bank Transfer,6.25,6
2950,2025-04-04 17:44:21.717913,France,Safety Glasses,57.55,2,New,Credit Card,23.47,14
2951,2025-04-04 17:44:21.717913,UK,Reading Glasses,25.48,2,New,Credit Card,19.69,7
2952,2025-04-04 17:44:21.717913,US,Safety Glasses,42.91,1,Returning,Bank Transfer,21.28,5
2953,2025-04-04 17:44:21.717913,UK,Prescription Glasses,160.74,1,New,PayPal,23.81,12
2954,2025-04-04 17:44:21.717913,Japan,Sunglasses,66.17,1,New,Credit Card,10.62,11
2955,2025-04-04 17:44:21.717913,US,Contact Lenses,31.54,1,Returning,Credit Card,5.47,11
2956,2025-04-04 17:44:21.717913,Australia,Reading Glasses,22.16,2,New,PayPal,18.03,5
2957,2025-04-04 17:44:21.717913,France,Contact Lenses,42.07,1,New,PayPal,17.76,8
2958,2025-04-04 17:44:21.717913,Canada,Contact Lenses,37.92,1,Returning,Credit Card,13.58,4
2959,2025-04-04 17:44:21.717913,France,Sunglasses,135.62,1,Returning,PayPal,19.93,5
2960,2025-04-04 17:44:21.717913,Canada,Safety Glasses,69.68,3,New,PayPal,7.46,8
2961,2025-04-04 17:44:21.717913,Japan,Sunglasses,185.92,1,New,Credit Card,11.53,4
2962,2025-04-04 17:44:21.717913,France,Contact Lenses,68.24,1,New,Credit Card,18.66,11
2963,2025-04-04 17:44:21.717913,Canada,Prescription Glasses,219.09,1,New,Credit Card,13.72,4
2964,2025-04-04 17:44:21.717913,UK,Prescription Glasses,192.77,1,Returning,Credit Card,24.95,4
2965,2025-04-04 17:44:21.717913,Germany,Prescription Glasses,108.75,1,New,Bank Transfer,17.54,7
2966,2025-04-04 17:44:21.717913,Canada,Contact Lenses,44.38,1,New,Credit Card,15.35,11
2967,2025-04-04 17:44:21.717913,France,Reading Glasses,47.41,2,Returning,Credit Card,20.11,13
2968,2025-04-04 17:44:21.717913,Australia,Sunglasses,161.1,3,Returning,PayPal,23.78,3
2969,2025-04-04 17:44:21.717913,Germany,Safety Glasses,47.01,2,Returning,PayPal,14.81,6
2970,2025-04-04 17:44:21.717913,Germany,Reading Glasses,32.65,1,Returning,Credit Card,13.06,7
2971,2025-04-04 17:44:21.717913,UK,Reading Glasses,25.88,1,New,Credit Card,7.09,11
2972,2025-04-04 17:44:21.717913,UK,Reading Glasses,42.12,1,Returning,Bank Transfer,8.45,9
2973,2025-04-04 17:44:21.717913,France,Sunglasses,168.39,2,New,Credit Card,7.16,13
2974,2025-04-04 17:44:21.717913,Canada,Contact Lenses,72.56,3,Returning,PayPal,14.87,13
2975,2025-04-04 17:44:21.717913,Australia,Safety Glasses,60.71,1,New,Credit Card,13.85,13
2976,2025-04-04 17:44:21.717913,Canada,Safety Glasses,48.3,1,New,Bank Transfer,12.31,10
2977,2025-04-04 17:44:21.717913,US,Prescription Glasses,197.22,1,New,PayPal,19.13,3
2978,2025-04-04 17:44:21.717913,France,Safety Glasses,57.38,1,New,PayPal,24.66,10
2979,2025-04-04 17:44:21.717913,France,Sunglasses,175.19,3,Returning,Credit Card,15.01,3
2980,2025-04-04 17:44:21.717913,Germany,Sunglasses,134.0,2,New,PayPal,7.49,5
2981,2025-04-04 17:44:21.717913,Germany,Prescription Glasses,204.08,1,Returning,Credit Card,8.57,5
2982,2025-04-04 17:44:21.717913,Canada,Safety Glasses,77.12,1,New,PayPal,12.36,14
2983,2025-04-04 17:44:21.717913,France,Reading Glasses,37.88,1,Returning,Credit Card,23.39,8
2984,2025-04-04 17:44:21.717913,Germany,Safety Glasses,63.95,1,New,PayPal,23.86,4
2985,2025-04-04 17:44:21.717913,UK,Sunglasses,137.16,1,Returning,PayPal,22.99,4
2986,2025-04-04 17:44:21.717913,Australia,Prescription Glasses,83.57,1,New,Credit Card,5.6,12
2987,2025-04-04 17:44:21.717913,Australia,Contact Lenses,71.92,1,New,Credit Card,7.39,14
2988,2025-04-04 17:44:21.717913,Japan,Contact Lenses,56.79,1,New,PayPal,5.76,9
2989,2025-04-04 17:44:21.717913,Germany,Safety Glasses,97.09,1,Returning,Credit Card,10.08,11
2990,2025-04-04 17:44:21.717913,Australia,Safety Glasses,49.69,2,New,PayPal,15.87,13
2991,2025-04-04 17:44:21.717913,UK,Contact Lenses,27.65,2,Returning,PayPal,12.67,8
2992,2025-04-04 17:44:21.717913,Australia,Reading Glasses,54.35,1,Returning,PayPal,15.64,8
2993,2025-04-04 17:44:21.717913,France,Reading Glasses,34.61,1,Returning,Bank Transfer,5.23,7
2994,2025-04-04 17:44:21.717913,Canada,Prescription Glasses,111.47,1,New,Credit Card,20.61,13
2995,2025-04-04 17:44:21.717913,Germany,Sunglasses,115.62,1,New,Credit Card,23.32,10
2996,2025-04-04 17:44:21.717913,Australia,Contact Lenses,70.61,1,Returning,Credit Card,7.63,8
2997,2025-04-04 17:44:21.717913,Germany,Reading Glasses,43.27,1,New,Credit Card,8.98,8
2998,2025-04-04 17:44:21.717913,UK,Contact Lenses,27.37,1,Returning,Credit Card,15.46,5
2999,2025-04-04 17:44:21.717913,Japan,Sunglasses,215.05,2,New,PayPal,13.51,6
3000,2025-04-04 17:44:21.717913,Australia,Contact Lenses,45.32,2,New,Credit Card,18.64,9
3001,2025-04-04 17:44:21.717913,US,Safety Glasses,72.19,1,New,Credit Card,15.29,5
3002,2025-04-05 17:44:21.717913,Canada,Prescription Glasses,112.02,1,New,PayPal,16.38,6
3003,2025-04-05 17:44:21.717913,UK,Sunglasses,49.93,1,New,PayPal,15.94,9
3004,2025-04-05 17:44:21.717913,Germany,Sunglasses,95.54,1,New,PayPal,5.49,12
3005,2025-04-05 17:44:21.717913,UK,Reading Glasses,29.51,1,Returning,PayPal,8.25,11
3006,2025-04-05 17:44:21.717913,US,Sunglasses,182.77,2,New,Bank Transfer,19.78,13
3007,2025-04-05 17:44:21.717913,US,Safety Glasses,47.04,1,New,PayPal,8.89,4
3008,2025-04-05 17:44:21.717913,UK,Sunglasses,151.4,1,New,Credit Card,10.6,12
3009,2025-04-05 17:44:21.717913,France,Reading Glasses,46.75,2,Returning,Credit Card,24.44,14
3010,2025-04-05 17:44:21.717913,UK,Prescription Glasses,113.1,2,New,Credit Card,12.08,10
3011,2025-04-05 17:44:21.717913,Canada,Safety Glasses,71.64,3,Returning,Credit Card,15.85,3
3012,2025-04-05 17:44:21.717913,US,Reading Glasses,56.82,1,New,PayPal,19.3,3
3013,2025-04-05 17:44:21.717913,France,Reading Glasses,36.07,3,New,Credit Card,10.19,10
3014,2025-04-05 17:44:21.717913,Canada,Prescription Glasses,259.52,1,New,Credit Card,15.18,3
3015,2025-04-05 17:44:21.717913,Japan,Prescription Glasses,226.1,1,Returning,PayPal,19.16,13
3016,2025-04-05 17:44:21.717913,US,Safety Glasses,85.18,1,Returning,PayPal,10.91,5
3017,2025-04-05 17:44:21.717913,France,Contact Lenses,28.18,1,New,PayPal,23.25,13
3018,2025-04-05 17:44:21.717913,Australia,Contact Lenses,75.76,2,New,Bank Transfer,15.63,7
3019,2025-04-05 17:44:21.717913,Australia,Safety Glasses,100.94,3,New,PayPal,8.44,13
3020,2025-04-05 17:44:21.717913,UK,Safety Glasses,98.27,1,New,PayPal,17.86,8
3021,2025-04-05 17:44:21.717913,UK,Contact Lenses,30.46,1,New,Credit Card,18.62,4
3022,2025-04-05 17:44:21.717913,France,Prescription Glasses,221.37,2,New,Bank Transfer,10.61,14
3023,2025-04-05 17:44:21.717913,Japan,Reading Glasses,46.91,3,New,PayPal,19.22,5
3024,2025-04-05 17:44:21.717913,Australia,Contact Lenses,68.48,2,Returning,PayPal,7.6,3
3025,2025-04-05 17:44:21.717913,US,Contact Lenses,39.1,2,New,Credit Card,20.83,13
3026,2025-04-05 17:44:21.717913,Australia,Reading Glasses,48.11,1,New,Bank Transfer,12.63,11
3027,2025-04-05 17:44:21.717913,France,Prescription Glasses,210.39,1,Returning,PayPal,11.99,6
3028,2025-04-05 17:44:21.717913,UK,Prescription Glasses,95.29,1,New,Credit Card,5.29,5
3029,2025-04-05 17:44:21.717913,US,Reading Glasses,27.45,2,New,Credit Card,7.58,13
3030,2025-04-05 17:44:21.717913,UK,Safety Glasses,71.9,1,New,Bank Transfer,23.09,5
3031,2025-04-05 17:44:21.717913,Australia,Contact Lenses,70.47,2,Returning,Credit Card,8.8,6
3032,2025-04-05 17:44:21.717913,Japan,Prescription Glasses,118.37,2,Returning,Credit Card,14.58,4
3033,2025-04-05 17:44:21.717913,UK,Contact Lenses,38.53,1,New,Credit Card,17.36,13
3034,2025-04-05 17:44:21.717913,Japan,Contact Lenses,67.19,2,New,PayPal,19.34,3
3035,2025-04-05 17:44:21.717913,Australia,Safety Glasses,104.74,1,New,PayPal,17.68,7
3036,2025-04-05 17:44:21.717913,France,Sunglasses,78.86,1,Returning,Credit Card,12.0,13
3037,2025-04-05 17:44:21.717913,US,Contact Lenses,74.51,1,Returning,PayPal,13.09,10
3038,2025-04-05 17:44:21.717913,Germany,Contact Lenses,33.62,3,New,Bank Transfer,11.62,13
3039,2025-04-05 17:44:21.717913,Germany,Reading Glasses,26.88,1,Returning,Credit Card,13.88,7
3040,2025-04-05 17:44:21.717913,Germany,Safety Glasses,92.07,1,New,PayPal,13.37,9
3041,2025-04-05 17:44:21.717913,Germany,Safety Glasses,91.82,1,New,PayPal,24.36,14
